title,opening_date,closing_date,year,year_closed,theatre_name,production_type,show_type,n_performances,show_never_opened,revival,pre_broadway,limited_run,repertory,id,theatre_id
The Little Foxes,1997-04-27,1997-06-15,1997,1997.0,Vivian Beaumont Theatre,Revival,Play,57.0,0,1,0,0,0,324450,7482
London Assurance,1997-04-30,1997-06-29,1997,1997.0,Criterion Center Stage Right,Revival,Play,72.0,0,1,0,0,0,324451,5271
The Gin Game,1997-04-20,1997-08-31,1997,1997.0,Lyceum Theatre,Revival,Play,145.0,0,1,0,0,0,324454,7033
The Cherry Orchard,1997-10-30,1997-11-09,1997,1997.0,Martin Beck Theatre,Revival,Play,12.0,0,1,0,0,0,324456,7042
Ivanov,1997-11-20,1998-01-04,1997,1998.0,Vivian Beaumont Theatre,Revival,N/A,51.0,0,1,0,0,0,324458,7482
The Deep Blue Sea,1998-03-26,1998-05-10,1998,1998.0,Criterion Center Stage Right,Revival,Play,61.0,0,1,0,0,0,324461,5271
The Sunshine Boys,1997-12-08,1998-06-28,1997,1998.0,Lyceum Theatre,Revival,Play,230.0,0,1,0,0,0,324463,7033
Wait Until Dark,1998-04-05,1998-06-28,1998,1998.0,Brooks Atkinson Theatre,Revival,Play,97.0,0,1,0,0,0,324464,5018
Jerry Lewis at the Palace,1953-01-01,1953-01-01,1953,1953.0,Palace Theatre,Original,Special,N/A,0,0,0,0,0,324577,5060
Streamers,1976-04-21,1977-06-05,1976,1977.0,Mitzi E. Newhouse Theatre,Original,Play,478.0,0,0,0,0,0,324604,5056
Phoenix '55,1955-05-23,1955-07-17,1955,1955.0,Phoenix Theatre,Original,Musical,97.0,0,0,0,0,0,324605,7980
The Fifth Season,1975-10-12,1976-01-25,1975,1976.0,Eden Theatre,Original,Musical,122.0,0,0,0,0,0,324607,7216
Tovarich,1952-05-14,1952-05-25,1952,1952.0,City Center,Revival,Play,15.0,0,1,0,0,0,324608,7191
Exit The King,2009-03-26,2009-06-14,2009,2009.0,Ethel Barrymore Theatre,Revival,Play,N/A,0,1,0,1,0,324609,5031
Irena's Vow,2009-03-29,2009-06-28,2009,2009.0,Walter Kerr Theatre,Original,Play,N/A,0,0,0,0,0,324610,5537
Next to Normal,2009-04-15,2011-01-16,2009,2011.0,Booth Theatre,Original,Musical,N/A,0,0,0,0,0,324615,5334
Desire Under the Elms,2009-04-27,2009-07-05,2009,2009.0,St. James Theatre,Revival,Play,N/A,0,1,0,1,0,324617,5077
Rock of Ages,2009-04-07,2015-01-18,2009,2015.0,Brooks Atkinson Theatre,Original,Musical,N/A,0,0,0,0,0,324618,5018
Joe Turner's Come and Gone,2009-04-16,2009-06-14,2009,2009.0,Belasco Theatre,Revival,Play,N/A,0,1,0,1,0,324619,5205
After Miss Julie,2009-10-22,2009-12-06,2009,2009.0,American Airlines Theatre,Original,Play,N/A,0,0,0,1,0,324620,5013
God of Carnage,2009-03-22,2010-06-06,2009,2010.0,Bernard B. Jacobs Theatre,Original,Play,452.0,0,0,0,0,0,324621,5934
Spider-Man Turn Off the Dark,2011-06-14,2014-01-04,2011,2014.0,Foxwoods Theatre,Original,Musical,N/A,0,0,0,0,0,324622,8150
The Norman Conquests: Living Together,2009-04-25,2009-07-26,2009,2009.0,Circle in the Square,Revival,Play,N/A,0,1,0,1,1,324623,5230
The Norman Conquests: Table Manners,2009-04-24,2009-07-25,2009,2009.0,Circle in the Square,Revival,Play,N/A,0,1,0,1,1,324627,5230
The Norman Conquests: Round and Round the Garden,2009-04-23,2009-07-26,2009,2009.0,Circle in the Square,Revival,Play,N/A,0,1,0,1,1,324628,5230
The Norman Conquests Trilogy,2009-04-23,2009-07-26,2009,2009.0,Circle in the Square,Revival,Play,N/A,0,1,0,1,1,324629,5230
Bye Bye Birdie,2009-10-15,2010-01-24,2009,2010.0,Henry Miller's Theatre,Revival,Musical,N/A,0,1,0,1,0,324653,5039
Fela!,2009-11-23,2011-01-02,2009,2011.0,Eugene O'Neill Theatre,Original,Musical,N/A,0,0,0,0,0,324654,5032
Memphis: A New Musical,2009-10-19,2012-08-05,2009,2012.0,Shubert Theatre,Original,Musical,1166.0,0,0,0,1,0,324655,5075
Wishful Drinking,2009-10-04,2010-01-17,2009,2010.0,Studio 54,Original,Play,118.0,0,0,0,1,0,324656,5132
Burn the Floor,2009-08-02,2010-01-10,2009,2010.0,Longacre Theatre,Original,Other,N/A,0,0,0,1,0,324657,5211
The Royal Family,2009-10-08,2009-12-13,2009,2009.0,Samuel J. Friedman Theatre,Revival,Play,N/A,0,1,0,1,0,324658,6984
Race,2009-12-06,2010-08-21,2009,2010.0,Ethel Barrymore Theatre,Original,Play,N/A,0,0,0,1,0,324659,5031
Collected Stories,2010-04-28,2010-06-13,2010,2010.0,Samuel J. Friedman Theatre,Original,Play,N/A,0,0,0,1,0,324660,6984
Catch Me If You Can,2011-04-10,2011-09-04,2011,2011.0,Neil Simon Theatre,Original,Musical,166.0,0,0,0,0,0,324661,6985
Ragtime,2009-11-15,2010-01-10,2009,2010.0,Neil Simon Theatre,Revival,Musical,N/A,0,1,0,0,0,324664,6985
Hamlet,2009-10-06,2009-12-06,2009,2009.0,Broadhurst Theatre,Revival,Play,N/A,0,1,0,1,0,324665,5016
Time Stands Still,2010-01-28,2010-03-27,2010,2010.0,Samuel J. Friedman Theatre,Original,Play,N/A,0,0,0,1,0,324666,6984
Oleanna,2009-10-11,2009-12-06,2009,2009.0,John Golden Theatre,Original,Play,N/A,0,0,0,0,0,324667,5043
Superior Donuts,2009-10-01,2010-01-03,2009,2010.0,Music Box Theatre,Original,Play,N/A,0,0,0,0,0,324668,5057
Brighton Beach Memoirs,2009-10-25,2009-11-01,2009,2009.0,Nederlander Theatre,Revival,Play,N/A,0,1,0,0,1,324669,7047
Broadway Bound,2009-12-10,2009-11-18,2009,2009.0,Nederlander Theatre,Revival,Play,N/A,0,1,0,0,1,324670,7047
The Neil Simon Plays,2009-10-25,2009-11-01,2009,2009.0,N/A,Revival,Play,N/A,0,1,0,0,1,324687,0
A Steady Rain,2009-09-29,2009-12-06,2009,2009.0,Gerald Schoenfeld Theatre,Original,Play,N/A,0,0,0,1,0,324688,5933
Finian's Rainbow,2009-10-29,2010-01-17,2009,2010.0,St. James Theatre,Revival,Musical,N/A,0,1,0,0,0,324689,5077
Irving Berlin's White Christmas,2009-11-22,2010-01-03,2009,2010.0,Marquis Theatre,Revival,Musical,N/A,0,1,0,1,0,324690,7040
La Cage aux Folles,2010-04-18,2011-05-01,2010,2011.0,Longacre Theatre,Revival,Musical,N/A,0,1,0,0,0,324691,5211
In the Next Room (or the vibrator play),2009-11-19,2010-01-10,2009,2010.0,Lyceum Theatre,Original,Play,N/A,0,0,0,1,0,324692,7033
Present Laughter,2010-01-21,2010-03-21,2010,2010.0,American Airlines Theatre,Revival,Play,69.0,0,1,0,1,0,324693,5013
A Little Night Music,2009-12-13,2011-01-09,2009,2011.0,Walter Kerr Theatre,Revival,Musical,N/A,0,1,0,0,0,324694,5537
Next Fall,2010-03-11,2010-07-04,2010,2010.0,Hayes Theatre,Original,Play,N/A,0,0,0,0,0,324695,5236
All About Me,2010-03-18,2010-04-04,2010,2010.0,Henry Miller's Theatre,Original,N/A,N/A,0,0,0,0,0,324696,5039
Sondheim on Sondheim,2010-04-22,2010-06-27,2010,2010.0,Studio 54,Original,Revue,N/A,0,0,0,1,0,324697,5132
Love Never Dies,2012-12-31,N/A,2011,N/A,N/A,Original,Musical,N/A,0,0,0,0,0,324717,0
"Promises, Promises",2010-04-25,2011-01-02,2010,2011.0,Broadway Theatre,Revival,Musical,N/A,0,1,0,0,0,324718,5017
A View From The Bridge,2010-01-24,2010-04-04,2010,2010.0,Cort Theatre,Revival,Play,81.0,0,1,0,1,0,324719,5028
The Miracle Worker,2010-03-03,2010-04-04,2010,2010.0,Circle in the Square,Revival,Play,N/A,0,1,0,1,0,324720,5230
Lombardi,2010-10-21,2011-05-22,2010,2011.0,Circle in the Square,Original,Play,N/A,0,0,0,0,0,329640,5230
Million Dollar Quartet,2010-04-11,2011-06-12,2010,2011.0,Nederlander Theatre,Original,Musical,489.0,0,0,0,0,0,329641,7047
Enron,2010-04-27,2010-05-09,2010,2010.0,Broadhurst Theatre,Original,Play,N/A,0,0,0,0,0,329645,5016
Looped,2010-03-14,2010-04-11,2010,2010.0,Lyceum Theatre,Original,Play,33.0,0,0,0,0,0,329646,7033
"Lips Together, Teeth Apart",2010-04-29,2010-06-20,2010,2010.0,American Airlines Theatre,Original,Play,N/A,0,0,0,1,0,329647,5013
A Behanding In Spokane,2010-03-04,2010-06-06,2010,2010.0,Gerald Schoenfeld Theatre,Original,Play,N/A,0,0,0,1,0,329648,5933
Lend Me a Tenor,2010-04-04,2010-08-15,2010,2010.0,Music Box Theatre,Revival,Play,N/A,0,1,0,0,0,329649,5057
Black Comedy / White Lies,1993-09-01,1993-10-03,1993,1993.0,Criterion Center Stage Right,Revival,N/A,38.0,0,1,0,1,0,329650,5271
Garden District,1995-10-10,1995-11-05,1995,1995.0,Circle in the Square,Original,Play,31.0,0,0,0,1,0,329651,5230
The Real Inspector Hound and The Fifteen Minute Hamlet,1992-08-13,1992-10-04,1992,1992.0,Criterion Center Stage Right,Original,N/A,61.0,0,0,0,1,0,329652,5271
"Wilder, Wilder, Wilder",1993-04-21,1993-05-16,1993,1993.0,Circle in the Square,Original,N/A,30.0,0,0,0,0,0,329653,5230
The Molière Comedies,1995-02-02,1995-03-26,1995,1995.0,Criterion Center Stage Right,Original,N/A,61.0,0,0,0,1,0,329654,5271
The Coast of Utopia,2006-12-21,2007-05-13,2006,2007.0,Vivian Beaumont Theatre,Original,Play,N/A,0,0,0,1,1,329656,7482
Cyrano de Bergerac / Much Ado About Nothing,1984-10-14,1985-01-16,1984,1985.0,Gershwin Theatre,Original,Play,N/A,0,0,0,0,0,329657,5035
Salome / Chinese Coffee,1992-06-24,1992-08-01,1992,1992.0,Circle in the Square,Original,Play,N/A,0,0,0,0,0,329658,5230
"Long Day's Journey Into Night / Ah, Wilderness!",1988-06-14,1988-07-23,1988,1988.0,N/A,Original,Play,N/A,0,0,0,0,0,329659,0
